language,split,task,verb,neg,sentence_a,sentence_b
de,train,space,0,False,Die kleine grüne Kuh ist rechts von dem kleinen roten Schaf und die junge weiße Ente ist links von der kleinen blauen Ente.,Das kleine rote Schaf ist links von der kleinen grünen Kuh und die kleine blaue Ente ist rechts von der jungen weißen Ente.
de,train,space,0,True,Die junge schwarze Katze ist vor dem jungen weißen Bären und der kleine rote Löwe ist hinter dem jungen schwarzen Löwen.,Der junge weiße Bär ist vor der jungen schwarzen Katze und der junge schwarze Löwe ist hinter dem kleinen roten Löwen.
de,train,space,0,True,Die junge schwarze Katze ist vor dem jungen weißen Bären und der kleine rote Löwe ist hinter dem jungen schwarzen Löwen.,Der junge weiße Bär ist hinter der jungen schwarzen Katze und der junge schwarze Löwe ist vor dem kleinen roten Löwen.
de,train,space,1,False,Das junge gelbe Schaf ist hinter dem kleinen gelben Löwen und die große rote Ente ist vor dem alten roten Fuchs.,Der kleine gelbe Löwe ist hinter dem jungen gelben Schaf und der alte rote Fuchs ist vor der großen roten Ente.
de,train,space,1,False,Das junge gelbe Schaf ist hinter dem kleinen gelben Löwen und die große rote Ente ist vor dem alten roten Fuchs.,Der kleine gelbe Löwe ist vor dem jungen gelben Schaf und der alte rote Fuchs ist hinter der großen roten Ente.
de,train,quantity,1,True,Es gibt acht junge schwarze Hunde und sechs kleine gelbe Löwen.,Es gibt acht kleine gelbe Löwen und sechs junge schwarze Hunde.
de,train,quantity,1,True,Es gibt acht junge schwarze Hunde und sechs kleine gelbe Löwen.,Es gibt sechs kleine gelbe Löwen und acht junge schwarze Hunde.
de,train,quantity,1,False,Es gibt fünf kleine grüne Löwen und sechs alte blaue Kühe.,Es gibt fünf alte blaue Kühe und sechs kleine grüne Löwen.
de,train,quantity,1,False,Es gibt fünf kleine grüne Löwen und sechs alte blaue Kühe.,Es gibt sechs alte blaue Kühe und fünf kleine grüne Löwen.
de,train,quantity,2,False,Es gibt drei kleine weiße Hunde und vier alte blaue Hühner.,Es gibt drei alte blaue Hühner und vier kleine weiße Hunde.
de,train,quantity,2,False,Es gibt drei kleine weiße Hunde und vier alte blaue Hühner.,Es gibt vier alte blaue Hühner und drei kleine weiße Hunde.
de,train,quantity,0,False,Es gibt zwei alte rote Mäuse und vier große grüne Enten.,Es gibt zwei große grüne Enten und vier alte rote Mäuse.
de,train,quantity,0,False,Es gibt zwei alte rote Mäuse und vier große grüne Enten.,Es gibt vier große grüne Enten und zwei alte rote Mäuse.
de,train,quantity,2,True,Es gibt acht junge weiße Enten und zwei kleine gelbe Kaninchen.,Es gibt acht kleine gelbe Kaninchen und zwei junge weiße Enten.
de,train,quantity,2,True,Es gibt acht junge weiße Enten und zwei kleine gelbe Kaninchen.,Es gibt zwei kleine gelbe Kaninchen und acht junge weiße Enten.
de,train,quantity,0,True,Es gibt zwei alte schwarze Schafe und vier große weiße Bären.,Es gibt zwei große weiße Bären und vier alte schwarze Schafe.
de,train,quantity,0,True,Es gibt zwei alte schwarze Schafe und vier große weiße Bären.,Es gibt vier große weiße Bären und zwei alte schwarze Schafe.
de,dev_a,roles,2,False,"Stimmt es, dass der alte weiße Löwe den alten grünen Fuchs verfolgt und der alte grüne Fuchs den alten weißen Löwen grüßt?","Stimmt es, dass der alte grüne Fuchs von dem alten weißen Löwen gegrüßt wird und der alte weiße Löwe von dem alten grünen Fuchs verfolgt wird?"
de,dev_a,roles,2,False,"Stimmt es, dass der alte weiße Löwe den alten grünen Fuchs verfolgt und der alte grüne Fuchs den alten weißen Löwen grüßt?","Stimmt es, dass der alte grüne Fuchs von dem alten weißen Löwen verfolgt wird und der alte weiße Löwe von dem alten grünen Fuchs gegrüßt wird?"
de,dev_a,roles,1,False,"Stimmt es, dass die alte blaue Katze den alten grünen Bären grüßt und der alte grüne Bär die alte blaue Katze sieht?","Stimmt es, dass der alte grüne Bär von der alten blauen Katze gesehen wird und die alte blaue Katze von dem alten grünen Bären gegrüßt wird?"
de,dev_a,roles,1,False,"Stimmt es, dass die alte blaue Katze den alten grünen Bären grüßt und der alte grüne Bär die alte blaue Katze sieht?","Stimmt es, dass der alte grüne Bär von der alten blauen Katze gegrüßt wird und die alte blaue Katze von dem alten grünen Bären gesehen wird?"
de,dev_a,roles,0,False,"Stimmt es, dass das junge rote Pferd die junge grüne Ente sieht und die junge grüne Ente das junge rote Pferd verfolgt?","Stimmt es, dass die junge grüne Ente von dem jungen roten Pferd verfolgt wird und das junge rote Pferd von der jungen grünen Ente gesehen wird?"
de,dev_a,roles,0,False,"Stimmt es, dass das junge rote Pferd die junge grüne Ente sieht und die junge grüne Ente das junge rote Pferd verfolgt?","Stimmt es, dass die junge grüne Ente von dem jungen roten Pferd gesehen wird und das junge rote Pferd von der jungen grünen Ente verfolgt wird?"
de,dev_a,negation,0,True,"Stimmt es, dass der kleine gelbe Fuchs den jungen blauen Hund nicht sieht und der junge blaue Hund den kleinen gelben Fuchs sieht?","Stimmt es, dass der junge blaue Hund von dem kleinen gelben Fuchs gesehen wird und der kleine gelbe Fuchs nicht von dem jungen blauen Hund gesehen wird?"
de,dev_a,negation,0,True,"Stimmt es, dass der kleine gelbe Fuchs den jungen blauen Hund nicht sieht und der junge blaue Hund den kleinen gelben Fuchs sieht?","Stimmt es, dass der junge blaue Hund nicht von dem kleinen gelben Fuchs gesehen wird und der kleine gelbe Fuchs von dem jungen blauen Hund gesehen wird?"
de,dev_a,negation,0,False,"Stimmt es, dass der kleine rote Bär die kleine blaue Ente sieht und die kleine blaue Ente den kleinen roten Bären nicht sieht?","Stimmt es, dass die kleine blaue Ente nicht von dem kleinen roten Bären gesehen wird und der kleine rote Bär von der kleinen blauen Ente gesehen wird?"
de,dev_a,negation,0,False,"Stimmt es, dass der kleine rote Bär die kleine blaue Ente sieht und die kleine blaue Ente den kleinen roten Bären nicht sieht?","Stimmt es, dass die kleine blaue Ente von dem kleinen roten Bären gesehen wird und der kleine rote Bär nicht von der kleinen blauen Ente gesehen wird?"
de,dev_a,negation,1,True,"Stimmt es, dass der große gelbe Hund das alte weiße Pferd nicht grüßt und das alte weiße Pferd den großen gelben Hund grüßt?","Stimmt es, dass das alte weiße Pferd von dem großen gelben Hund gegrüßt wird und der große gelbe Hund nicht von dem alten weißen Pferd gegrüßt wird?"
de,dev_a,negation,1,True,"Stimmt es, dass der große gelbe Hund das alte weiße Pferd nicht grüßt und das alte weiße Pferd den großen gelben Hund grüßt?","Stimmt es, dass das alte weiße Pferd nicht von dem großen gelben Hund gegrüßt wird und der große gelbe Hund von dem alten weißen Pferd gegrüßt wird?"
de,dev_a,negation,1,False,"Stimmt es, dass die junge gelbe Katze die junge schwarze Ente grüßt und die junge schwarze Ente die junge gelbe Katze nicht grüßt?","Stimmt es, dass die junge schwarze Ente nicht von der jungen gelben Katze gegrüßt wird und die junge gelbe Katze von der jungen schwarzen Ente gegrüßt wird?"
de,dev_a,negation,1,False,"Stimmt es, dass die junge gelbe Katze die junge schwarze Ente grüßt und die junge schwarze Ente die junge gelbe Katze nicht grüßt?","Stimmt es, dass die junge schwarze Ente von der jungen gelben Katze gegrüßt wird und die junge gelbe Katze nicht von der jungen schwarzen Ente gegrüßt wird?"
de,dev_a,negation,2,False,"Stimmt es, dass der junge weiße Hund die alte blaue Katze verfolgt und die alte blaue Katze den jungen weißen Hund nicht verfolgt?","Stimmt es, dass die alte blaue Katze nicht von dem jungen weißen Hund verfolgt wird und der junge weiße Hund von der alten blauen Katze verfolgt wird?"
de,dev_a,negation,2,False,"Stimmt es, dass der junge weiße Hund die alte blaue Katze verfolgt und die alte blaue Katze den jungen weißen Hund nicht verfolgt?","Stimmt es, dass die alte blaue Katze von dem jungen weißen Hund verfolgt wird und der junge weiße Hund nicht von der alten blauen Katze verfolgt wird?"
de,dev_a,negation,2,True,"Stimmt es, dass die alte weiße Katze die alte blaue Katze nicht verfolgt und die alte blaue Katze die alte weiße Katze verfolgt?","Stimmt es, dass die alte blaue Katze von der alten weißen Katze verfolgt wird und die alte weiße Katze nicht von der alten blauen Katze verfolgt wird?"
de,dev_a,negation,2,True,"Stimmt es, dass die alte weiße Katze die alte blaue Katze nicht verfolgt und die alte blaue Katze die alte weiße Katze verfolgt?","Stimmt es, dass die alte blaue Katze nicht von der alten weißen Katze verfolgt wird und die alte weiße Katze von der alten blauen Katze verfolgt wird?"
de,dev_a,space,2,False,"Stimmt es, dass der alte rote Bär unterhalb von dem alten blauen Fuchs ist und die junge schwarze Maus oberhalb von dem großen roten Fuchs ist?","Stimmt es, dass der alte blaue Fuchs unterhalb von dem alten roten Bären ist und der große rote Fuchs oberhalb von der jungen schwarzen Maus ist?"
de,dev_a,space,2,False,"Stimmt es, dass der alte rote Bär unterhalb von dem alten blauen Fuchs ist und die junge schwarze Maus oberhalb von dem großen roten Fuchs ist?","Stimmt es, dass der alte blaue Fuchs oberhalb von dem alten roten Bären ist und der große rote Fuchs unterhalb von der jungen schwarzen Maus ist?"
de,dev_a,space,0,False,"Stimmt es, dass der alte blaue Bär vor der jungen weißen Katze ist und der alte blaue Löwe hinter der großen grünen Kuh ist?","Stimmt es, dass die junge weiße Katze vor dem alten blauen Bären ist und die große grüne Kuh hinter dem alten blauen Löwen ist?"
de,dev_a,space,0,False,"Stimmt es, dass der alte blaue Bär vor der jungen weißen Katze ist und der alte blaue Löwe hinter der großen grünen Kuh ist?","Stimmt es, dass die junge weiße Katze hinter dem alten blauen Bären ist und die große grüne Kuh vor dem alten blauen Löwen ist?"
de,dev_a,space,0,True,"Stimmt es, dass das kleine grüne Kaninchen rechts von der alten schwarzen Kuh ist und der junge schwarze Fuchs links von der alten gelben Ente ist?","Stimmt es, dass die alte schwarze Kuh rechts von dem kleinen grünen Kaninchen ist und die alte gelbe Ente links von dem jungen schwarzen Fuchs ist?"
de,dev_a,space,0,True,"Stimmt es, dass das kleine grüne Kaninchen rechts von der alten schwarzen Kuh ist und der junge schwarze Fuchs links von der alten gelben Ente ist?","Stimmt es, dass die alte schwarze Kuh links von dem kleinen grünen Kaninchen ist und die alte gelbe Ente rechts von dem jungen schwarzen Fuchs ist?"
de,dev_a,space,1,False,"Stimmt es, dass das große weiße Huhn oberhalb von dem alten weißen Kaninchen ist und das große rote Huhn unterhalb von dem kleinen weißen Schaf ist?","Stimmt es, dass das alte weiße Kaninchen oberhalb von dem großen weißen Huhn ist und das kleine weiße Schaf unterhalb von dem großen roten Huhn ist?"
de,dev_a,space,1,False,"Stimmt es, dass das große weiße Huhn oberhalb von dem alten weißen Kaninchen ist und das große rote Huhn unterhalb von dem kleinen weißen Schaf ist?","Stimmt es, dass das alte weiße Kaninchen unterhalb von dem großen weißen Huhn ist und das kleine weiße Schaf oberhalb von dem großen roten Huhn ist?"
de,dev_a,space,2,True,"Stimmt es, dass der alte blaue Hund rechts von der jungen blauen Kuh ist und der große schwarze Hund links von dem alten weißen Fuchs ist?","Stimmt es, dass die junge blaue Kuh rechts von dem alten blauen Hund ist und der alte weiße Fuchs links von dem großen schwarzen Hund ist?"
de,dev_a,space,2,True,"Stimmt es, dass der alte blaue Hund rechts von der jungen blauen Kuh ist und der große schwarze Hund links von dem alten weißen Fuchs ist?","Stimmt es, dass die junge blaue Kuh links von dem alten blauen Hund ist und der alte weiße Fuchs rechts von dem großen schwarzen Hund ist?"
de,dev_a,space,1,True,"Stimmt es, dass der junge schwarze Fuchs oberhalb von dem kleinen schwarzen Hund ist und das kleine blaue Huhn unterhalb von dem jungen gelben Bären ist?","Stimmt es, dass der kleine schwarze Hund oberhalb von dem jungen schwarzen Fuchs ist und der junge gelbe Bär unterhalb von dem kleinen blauen Huhn ist?"
de,dev_a,space,1,True,"Stimmt es, dass der junge schwarze Fuchs oberhalb von dem kleinen schwarzen Hund ist und das kleine blaue Huhn unterhalb von dem jungen gelben Bären ist?","Stimmt es, dass der kleine schwarze Hund unterhalb von dem jungen schwarzen Fuchs ist und der junge gelbe Bär oberhalb von dem kleinen blauen Huhn ist?"
de,dev_a,quantity,0,True,"Stimmt es, dass es sechs kleine grüne Füchse und drei alte schwarze Löwen gibt?","Stimmt es, dass es sechs alte schwarze Löwen und drei kleine grüne Füchse gibt?"
de,dev_a,quantity,0,True,"Stimmt es, dass es sechs kleine grüne Füchse und drei alte schwarze Löwen gibt?","Stimmt es, dass es drei alte schwarze Löwen und sechs kleine grüne Füchse gibt?"
de,dev_a,quantity,2,False,"Stimmt es, dass es drei große grüne Füchse und sieben kleine gelbe Mäuse gibt?","Stimmt es, dass es drei kleine gelbe Mäuse und sieben große grüne Füchse gibt?"
de,dev_a,quantity,2,False,"Stimmt es, dass es drei große grüne Füchse und sieben kleine gelbe Mäuse gibt?","Stimmt es, dass es sieben kleine gelbe Mäuse und drei große grüne Füchse gibt?"
de,dev_a,quantity,1,True,"Stimmt es, dass es fünf alte gelbe Füchse und zwei junge blaue Pferde gibt?","Stimmt es, dass es fünf junge blaue Pferde und zwei alte gelbe Füchse gibt?"
de,dev_a,quantity,1,True,"Stimmt es, dass es fünf alte gelbe Füchse und zwei junge blaue Pferde gibt?","Stimmt es, dass es zwei junge blaue Pferde und fünf alte gelbe Füchse gibt?"
de,dev_a,quantity,2,True,"Stimmt es, dass es acht große gelbe Enten und sieben große schwarze Löwen gibt?","Stimmt es, dass es acht große schwarze Löwen und sieben große gelbe Enten gibt?"
de,dev_a,quantity,2,True,"Stimmt es, dass es acht große gelbe Enten und sieben große schwarze Löwen gibt?","Stimmt es, dass es sieben große schwarze Löwen und acht große gelbe Enten gibt?"
de,dev_a,quantity,0,False,"Stimmt es, dass es zwei große schwarze Füchse und vier junge rote Hunde gibt?","Stimmt es, dass es zwei junge rote Hunde und vier große schwarze Füchse gibt?"
de,dev_a,quantity,0,False,"Stimmt es, dass es zwei große schwarze Füchse und vier junge rote Hunde gibt?","Stimmt es, dass es vier junge rote Hunde und zwei große schwarze Füchse gibt?"
de,dev_a,quantity,1,False,"Stimmt es, dass es drei junge gelbe Kühe und acht kleine schwarze Mäuse gibt?","Stimmt es, dass es drei kleine schwarze Mäuse und acht junge gelbe Kühe gibt?"
de,dev_a,quantity,1,False,"Stimmt es, dass es drei junge gelbe Kühe und acht kleine schwarze Mäuse gibt?","Stimmt es, dass es acht kleine schwarze Mäuse und drei junge gelbe Kühe gibt?"
de,dev_b,roles,1,False,"Jemand sagt, dass der alte rote Fuchs den jungen grünen Hund grüßt und der junge grüne Hund den alten roten Fuchs verfolgt.","Jemand sagt, dass der junge grüne Hund von dem alten roten Fuchs verfolgt wird und der alte rote Fuchs von dem jungen grünen Hund gegrüßt wird."
de,dev_b,roles,1,False,"Jemand sagt, dass der alte rote Fuchs den jungen grünen Hund grüßt und der junge grüne Hund den alten roten Fuchs verfolgt.","Jemand sagt, dass der junge grüne Hund von dem alten roten Fuchs gegrüßt wird und der alte rote Fuchs von dem jungen grünen Hund verfolgt wird."
de,dev_b,roles,0,False,"Jemand sagt, dass die kleine grüne Maus den jungen gelben Hund sieht und der junge gelbe Hund die kleine grüne Maus grüßt.","Jemand sagt, dass der junge gelbe Hund von der kleinen grünen Maus gegrüßt wird und die kleine grüne Maus von dem jungen gelben Hund gesehen wird."
de,dev_b,roles,0,False,"Jemand sagt, dass die kleine grüne Maus den jungen gelben Hund sieht und der junge gelbe Hund die kleine grüne Maus grüßt.","Jemand sagt, dass der junge gelbe Hund von der kleinen grünen Maus gesehen wird und die kleine grüne Maus von dem jungen gelben Hund gegrüßt wird."
de,dev_b,roles,2,False,"Jemand sagt, dass die alte weiße Maus die junge schwarze Ente verfolgt und die junge schwarze Ente die alte weiße Maus sieht.","Jemand sagt, dass die junge schwarze Ente von der alten weißen Maus gesehen wird und die alte weiße Maus von der jungen schwarzen Ente verfolgt wird."
de,dev_b,roles,2,False,"Jemand sagt, dass die alte weiße Maus die junge schwarze Ente verfolgt und die junge schwarze Ente die alte weiße Maus sieht.","Jemand sagt, dass die junge schwarze Ente von der alten weißen Maus verfolgt wird und die alte weiße Maus von der jungen schwarzen Ente gesehen wird."
de,dev_b,negation,2,True,"Jemand sagt, dass der große gelbe Fuchs den kleinen blauen Bären nicht verfolgt und der kleine blaue Bär den großen gelben Fuchs verfolgt.","Jemand sagt, dass der kleine blaue Bär von dem großen gelben Fuchs verfolgt wird und der große gelbe Fuchs nicht von dem kleinen blauen Bären verfolgt wird."
de,dev_b,negation,2,True,"Jemand sagt, dass der große gelbe Fuchs den kleinen blauen Bären nicht verfolgt und der kleine blaue Bär den großen gelben Fuchs verfolgt.","Jemand sagt, dass der kleine blaue Bär nicht von dem großen gelben Fuchs verfolgt wird und der große gelbe Fuchs von dem kleinen blauen Bären verfolgt wird."
de,dev_b,negation,1,False,"Jemand sagt, dass der große gelbe Bär die junge schwarze Kuh grüßt und die junge schwarze Kuh den großen gelben Bären nicht grüßt.","Jemand sagt, dass die junge schwarze Kuh nicht von dem großen gelben Bären gegrüßt wird und der große gelbe Bär von der jungen schwarzen Kuh gegrüßt wird."
de,dev_b,negation,1,False,"Jemand sagt, dass der große gelbe Bär die junge schwarze Kuh grüßt und die junge schwarze Kuh den großen gelben Bären nicht grüßt.","Jemand sagt, dass die junge schwarze Kuh von dem großen gelben Bären gegrüßt wird und der große gelbe Bär nicht von der jungen schwarzen Kuh gegrüßt wird."
de,dev_b,negation,2,False,"Jemand sagt, dass der alte rote Hund das junge weiße Schaf verfolgt und das junge weiße Schaf den alten roten Hund nicht verfolgt.","Jemand sagt, dass das junge weiße Schaf nicht von dem alten roten Hund verfolgt wird und der alte rote Hund von dem jungen weißen Schaf verfolgt wird."
de,dev_b,negation,2,False,"Jemand sagt, dass der alte rote Hund das junge weiße Schaf verfolgt und das junge weiße Schaf den alten roten Hund nicht verfolgt.","Jemand sagt, dass das junge weiße Schaf von dem alten roten Hund verfolgt wird und der alte rote Hund nicht von dem jungen weißen Schaf verfolgt wird."
de,dev_b,negation,1,True,"Jemand sagt, dass die junge schwarze Maus den alten roten Löwen nicht grüßt und der alte rote Löwe die junge schwarze Maus grüßt.","Jemand sagt, dass der alte rote Löwe von der jungen schwarzen Maus gegrüßt wird und die junge schwarze Maus nicht von dem alten roten Löwen gegrüßt wird."
de,dev_b,negation,1,True,"Jemand sagt, dass die junge schwarze Maus den alten roten Löwen nicht grüßt und der alte rote Löwe die junge schwarze Maus grüßt.","Jemand sagt, dass der alte rote Löwe nicht von der jungen schwarzen Maus gegrüßt wird und die junge schwarze Maus von dem alten roten Löwen gegrüßt wird."
de,dev_b,negation,0,True,"Jemand sagt, dass das kleine grüne Kaninchen den jungen roten Hund nicht sieht und der junge rote Hund das kleine grüne Kaninchen sieht.","Jemand sagt, dass der junge rote Hund von dem kleinen grünen Kaninchen gesehen wird und das kleine grüne Kaninchen nicht von dem jungen roten Hund gesehen wird."
de,dev_b,negation,0,True,"Jemand sagt, dass das kleine grüne Kaninchen den jungen roten Hund nicht sieht und der junge rote Hund das kleine grüne Kaninchen sieht.","Jemand sagt, dass der junge rote Hund nicht von dem kleinen grünen Kaninchen gesehen wird und das kleine grüne Kaninchen von dem jungen roten Hund gesehen wird."
de,dev_b,negation,0,False,"Jemand sagt, dass der junge blaue Bär die große weiße Kuh sieht und die große weiße Kuh den jungen blauen Bären nicht sieht.","Jemand sagt, dass die große weiße Kuh nicht von dem jungen blauen Bären gesehen wird und der junge blaue Bär von der großen weißen Kuh gesehen wird."
de,dev_b,negation,0,False,"Jemand sagt, dass der junge blaue Bär die große weiße Kuh sieht und die große weiße Kuh den jungen blauen Bären nicht sieht.","Jemand sagt, dass die große weiße Kuh von dem jungen blauen Bären gesehen wird und der junge blaue Bär nicht von der großen weißen Kuh gesehen wird."
de,dev_b,space,0,True,"Jemand sagt, dass der alte schwarze Hund oberhalb von dem kleinen blauen Hund ist und der junge weiße Fuchs unterhalb von dem großen schwarzen Bären ist.","Jemand sagt, dass der kleine blaue Hund oberhalb von dem alten schwarzen Hund ist und der große schwarze Bär unterhalb von dem jungen weißen Fuchs ist."
de,dev_b,space,0,True,"Jemand sagt, dass der alte schwarze Hund oberhalb von dem kleinen blauen Hund ist und der junge weiße Fuchs unterhalb von dem großen schwarzen Bären ist.","Jemand sagt, dass der kleine blaue Hund unterhalb von dem alten schwarzen Hund ist und der große schwarze Bär oberhalb von dem jungen weißen Fuchs ist."
de,dev_b,space,1,True,"Jemand sagt, dass der große weiße Fuchs links von der kleinen gelben Katze ist und die alte grüne Kuh rechts von dem jungen schwarzen Schaf ist.","Jemand sagt, dass die kleine gelbe Katze links von dem großen weißen Fuchs ist und das junge schwarze Schaf rechts von der alten grünen Kuh ist."
de,dev_b,space,1,True,"Jemand sagt, dass der große weiße Fuchs links von der kleinen gelben Katze ist und die alte grüne Kuh rechts von dem jungen schwarzen Schaf ist.","Jemand sagt, dass die kleine gelbe Katze rechts von dem großen weißen Fuchs ist und das junge schwarze Schaf links von der alten grünen Kuh ist."
de,dev_b,space,2,False,"Jemand sagt, dass die junge weiße Kuh links von der großen grünen Kuh ist und das große rote Kaninchen rechts von der jungen schwarzen Kuh ist.","Jemand sagt, dass die große grüne Kuh links von der jungen weißen Kuh ist und die junge schwarze Kuh rechts von dem großen roten Kaninchen ist."
de,dev_b,space,2,False,"Jemand sagt, dass die junge weiße Kuh links von der großen grünen Kuh ist und das große rote Kaninchen rechts von der jungen schwarzen Kuh ist.","Jemand sagt, dass die große grüne Kuh rechts von der jungen weißen Kuh ist und die junge schwarze Kuh links von dem großen roten Kaninchen ist."
