review_id,language,split,task,sentence_a,sentence_b,reviewer,judged_label,fluent,comment
cc7e0f09a0,en,dev_b,negation,Someone says that the small yellow mouse follows the large green hen and the large green hen does not follow the small yellow mouse.,Someone says that the large green hen is not followed by the small yellow mouse and the small yellow mouse is followed by the large green hen.,EN-R1-SSJKF,,,
b715464fa8,en,dev_b,negation,Someone says that the small green hen does not see the old blue hen and the old blue hen sees the small green hen.,Someone says that the old blue hen is not seen by the small green hen and the small green hen is seen by the old blue hen.,EN-R1-SSJKF,,,
9f49877014,en,dev_b,quantity,Someone says that there are six large red cats and seven young blue dogs.,Someone says that there are six young blue dogs and seven large red cats.,EN-R1-SSJKF,,,
f882062678,en,dev_a,quantity,Is it true that there are six young yellow horses and four young yellow bears?,Is it true that there are six young yellow bears and four young yellow horses?,EN-R1-SSJKF,,,
67eea3346e,en,dev_a,space,Is it true that the large blue dog is to the right of the small white hen and the small yellow mouse is to the left of the young red hen?,Is it true that the small white hen is to the left of the large blue dog and the young red hen is to the right of the small yellow mouse?,EN-R1-SSJKF,,,
49458f7b8b,en,train,negation,The old red sheep follows the young white hen and the young white hen does not follow the old red sheep.,The young white hen is not followed by the old red sheep and the old red sheep is followed by the young white hen.,EN-R1-SSJKF,,,
78ebe0ba38,en,dev_b,roles,Someone says that the large black duck sees the small red rabbit and the small red rabbit greets the large black duck.,Someone says that the small red rabbit is seen by the large black duck and the large black duck is greeted by the small red rabbit.,EN-R1-SSJKF,,,
21d4ca9684,en,train,negation,The large yellow horse does not greet the small black sheep and the small black sheep greets the large yellow horse.,The small black sheep is greeted by the large yellow horse and the large yellow horse is not greeted by the small black sheep.,EN-R1-SSJKF,,,
9a20fce044,en,train,quantity,There are five small green cows and two small red rabbits.,There are five small red rabbits and two small green cows.,EN-R1-SSJKF,,,
1d5f1cb5d1,en,dev_a,quantity,Is it true that there are three old yellow cows and two old red hens?,Is it true that there are three old red hens and two old yellow cows?,EN-R1-SSJKF,,,
f7992252af,en,test,roles,"If the young yellow cat follows the large yellow sheep and the large yellow sheep sees the young yellow cat, a bell rings.","If the large yellow sheep is seen by the young yellow cat and the young yellow cat is followed by the large yellow sheep, a bell rings.",EN-R1-SSJKF,,,
bdd4b12237,en,dev_a,roles,Is it true that the small black duck follows the small black mouse and the small black mouse sees the small black duck?,Is it true that the small black mouse is followed by the small black duck and the small black duck is seen by the small black mouse?,EN-R1-SSJKF,,,
8f74f0c3e1,en,test,space,"If the young red cat is in front of the small white fox and the young yellow fox is behind the young green sheep, a bell rings.","If the small white fox is in front of the young red cat and the young green sheep is behind the young yellow fox, a bell rings.",EN-R1-SSJKF,,,
bacec568d9,en,dev_b,roles,Someone says that the old green duck follows the young blue rabbit and the young blue rabbit greets the old green duck.,Someone says that the young blue rabbit is followed by the old green duck and the old green duck is greeted by the young blue rabbit.,EN-R1-SSJKF,,,
f65bc367da,en,dev_a,roles,Is it true that the large blue fox follows the old blue lion and the old blue lion greets the large blue fox?,Is it true that the old blue lion is greeted by the large blue fox and the large blue fox is followed by the old blue lion?,EN-R1-SSJKF,,,
064c7c57e2,en,dev_b,negation,Someone says that the large green dog greets the young blue rabbit and the young blue rabbit does not greet the large green dog.,Someone says that the young blue rabbit is greeted by the large green dog and the large green dog is not greeted by the young blue rabbit.,EN-R1-SSJKF,,,
d6dabcb3c3,en,dev_b,quantity,Someone says that there are four large black foxes and six small green cows.,Someone says that there are six small green cows and four large black foxes.,EN-R1-SSJKF,,,
54e48c8e07,en,dev_a,quantity,Is it true that there are six old red bears and five old black bears?,Is it true that there are five old black bears and six old red bears?,EN-R1-SSJKF,,,
12c16710c2,en,dev_a,quantity,Is it true that there are four large white dogs and eight old black horses?,Is it true that there are eight old black horses and four large white dogs?,EN-R1-SSJKF,,,
0073c181f9,en,dev_b,space,Someone says that the large black rabbit is above the old yellow mouse and the old white mouse is below the large yellow horse.,Someone says that the old yellow mouse is below the large black rabbit and the large yellow horse is above the old white mouse.,EN-R1-SSJKF,,,
52a6666f68,en,train,roles,The small yellow cow sees the large black cat and the large black cat follows the small yellow cow.,The large black cat is followed by the small yellow cow and the small yellow cow is seen by the large black cat.,EN-R1-SSJKF,,,
1553c0f54c,en,dev_a,negation,Is it true that the small yellow rabbit does not follow the young black cat and the young black cat follows the small yellow rabbit?,Is it true that the young black cat is not followed by the small yellow rabbit and the small yellow rabbit is followed by the young black cat?,EN-R1-SSJKF,,,
7098123b7a,en,train,negation,The large black cow does not greet the old yellow cat and the old yellow cat greets the large black cow.,The old yellow cat is greeted by the large black cow and the large black cow is not greeted by the old yellow cat.,EN-R1-SSJKF,,,
6249d0498e,en,dev_a,space,Is it true that the large blue dog is to the right of the old red sheep and the young blue bear is to the left of the small red mouse?,Is it true that the old red sheep is to the right of the large blue dog and the small red mouse is to the left of the young blue bear?,EN-R1-SSJKF,,,
03f84d031d,en,dev_b,negation,Someone says that the old black cat does not see the large black cow and the large black cow sees the old black cat.,Someone says that the large black cow is not seen by the old black cat and the old black cat is seen by the large black cow.,EN-R1-SSJKF,,,
e5814b8ba4,en,test,space,"If the young green rabbit is in front of the young black horse and the small red horse is behind the old yellow mouse, a bell rings.","If the young black horse is in front of the young green rabbit and the old yellow mouse is behind the small red horse, a bell rings.",EN-R1-SSJKF,,,
2615e81a0b,en,dev_a,space,Is it true that the young yellow fox is behind the small blue duck and the young yellow lion is in front of the young blue bear?,Is it true that the small blue duck is in front of the young yellow fox and the young blue bear is behind the young yellow lion?,EN-R1-SSJKF,,,
714958eff0,en,dev_a,roles,Is it true that the old red hen sees the old red mouse and the old red mouse greets the old red hen?,Is it true that the old red mouse is seen by the old red hen and the old red hen is greeted by the old red mouse?,EN-R1-SSJKF,,,
27756b76e1,en,dev_a,negation,Is it true that the young blue lion does not greet the large black lion and the large black lion greets the young blue lion?,Is it true that the large black lion is not greeted by the young blue lion and the young blue lion is greeted by the large black lion?,EN-R1-SSJKF,,,
4d097d44c5,en,train,space,The young red bear is behind the old green bear and the young white rabbit is in front of the large black bear.,The old green bear is in front of the young red bear and the large black bear is behind the young white rabbit.,EN-R1-SSJKF,,,
8eac75f064,en,train,quantity,There are four young green ducks and three young yellow dogs.,There are three young yellow dogs and four young green ducks.,EN-R1-SSJKF,,,
9e2c2cd9cf,en,dev_b,quantity,Someone says that there are two large white bears and three old yellow sheep.,Someone says that there are two old yellow sheep and three large white bears.,EN-R1-SSJKF,,,
6fc8c49c90,en,dev_b,negation,Someone says that the large yellow cow does not greet the old white lion and the old white lion greets the large yellow cow.,Someone says that the old white lion is not greeted by the large yellow cow and the large yellow cow is greeted by the old white lion.,EN-R1-SSJKF,,,
3f56622aab,en,dev_a,roles,Is it true that the large green hen follows the small black hen and the small black hen greets the large green hen?,Is it true that the small black hen is greeted by the large green hen and the large green hen is followed by the small black hen?,EN-R1-SSJKF,,,
a0fd32d3e1,en,train,roles,The large black bear sees the small green lion and the small green lion greets the large black bear.,The small green lion is seen by the large black bear and the large black bear is greeted by the small green lion.,EN-R1-SSJKF,,,
e66130fd51,en,test,space,"If the old white hen is below the large blue cow and the small white sheep is above the small blue horse, a bell rings.","If the large blue cow is above the old white hen and the small blue horse is below the small white sheep, a bell rings.",EN-R1-SSJKF,,,
d17c8abd29,en,train,quantity,There are two small blue foxes and six small white rabbits.,There are six small white rabbits and two small blue foxes.,EN-R1-SSJKF,,,
8b4acadbbb,en,train,quantity,There are eight small yellow cats and four young white cows.,There are eight young white cows and four small yellow cats.,EN-R1-SSJKF,,,
254e8631ac,en,train,space,The large blue cow is above the young yellow dog and the young black bear is below the small white duck.,The young yellow dog is below the large blue cow and the small white duck is above the young black bear.,EN-R1-SSJKF,,,
96de584d37,en,train,roles,The small red rabbit follows the large yellow cow and the large yellow cow sees the small red rabbit.,The large yellow cow is seen by the small red rabbit and the small red rabbit is followed by the large yellow cow.,EN-R1-SSJKF,,,
e1374070dc,en,dev_b,quantity,Someone says that there are five old green mice and four old red foxes.,Someone says that there are four old red foxes and five old green mice.,EN-R1-SSJKF,,,
4511e15f0f,en,test,quantity,"If there are two large white ducks and four young white horses, a bell rings.","If there are two young white horses and four large white ducks, a bell rings.",EN-R1-SSJKF,,,
cd3a6b0c83,en,dev_a,negation,Is it true that the young red mouse does not follow the large blue dog and the large blue dog follows the young red mouse?,Is it true that the large blue dog is not followed by the young red mouse and the young red mouse is followed by the large blue dog?,EN-R1-SSJKF,,,
44f2783aca,en,dev_a,quantity,Is it true that there are five young yellow cows and eight old red cows?,Is it true that there are five old red cows and eight young yellow cows?,EN-R1-SSJKF,,,
92563facde,en,train,negation,The young yellow bear greets the young yellow horse and the young yellow horse does not greet the young yellow bear.,The young yellow horse is not greeted by the young yellow bear and the young yellow bear is greeted by the young yellow horse.,EN-R1-SSJKF,,,
8924207414,en,test,space,"If the young blue bear is behind the old black sheep and the old black dog is in front of the large white horse, a bell rings.","If the old black sheep is behind the young blue bear and the large white horse is in front of the old black dog, a bell rings.",EN-R1-SSJKF,,,
023d1cdf58,en,dev_a,quantity,Is it true that there are seven old black sheep and three small black hens?,Is it true that there are seven small black hens and three old black sheep?,EN-R1-SSJKF,,,
565dc0f941,en,dev_a,roles,Is it true that the large red rabbit sees the large green horse and the large green horse follows the large red rabbit?,Is it true that the large green horse is seen by the large red rabbit and the large red rabbit is followed by the large green horse?,EN-R1-SSJKF,,,
2e070281c4,en,test,space,"If the old white rabbit is to the right of the young black bear and the old yellow lion is to the left of the young blue hen, a bell rings.","If the young black bear is to the left of the old white rabbit and the young blue hen is to the right of the old yellow lion, a bell rings.",EN-R1-SSJKF,,,
045bdf487d,en,dev_b,roles,Someone says that the small black cow follows the old red cat and the old red cat greets the small black cow.,Someone says that the old red cat is greeted by the small black cow and the small black cow is followed by the old red cat.,EN-R1-SSJKF,,,
ecf56a2cfa,en,dev_a,negation,Is it true that the young yellow rabbit does not see the large red bear and the large red bear sees the young yellow rabbit?,Is it true that the large red bear is seen by the young yellow rabbit and the young yellow rabbit is not seen by the large red bear?,EN-R1-SSJKF,,,
9526cbd88b,en,test,roles,"If the large red rabbit greets the small yellow bear and the small yellow bear follows the large red rabbit, a bell rings.","If the small yellow bear is followed by the large red rabbit and the large red rabbit is greeted by the small yellow bear, a bell rings.",EN-R1-SSJKF,,,
3f7aa233bc,en,test,negation,"If the old yellow horse greets the young black dog and the young black dog does not greet the old yellow horse, a bell rings.","If the young black dog is greeted by the old yellow horse and the old yellow horse is not greeted by the young black dog, a bell rings.",EN-R1-SSJKF,,,
282644af0d,en,test,quantity,"If there are three large white bears and four young green bears, a bell rings.","If there are three young green bears and four large white bears, a bell rings.",EN-R1-SSJKF,,,
7ff4eb8fdc,en,test,negation,"If the young blue mouse sees the old yellow cat and the old yellow cat does not see the young blue mouse, a bell rings.","If the old yellow cat is not seen by the young blue mouse and the young blue mouse is seen by the old yellow cat, a bell rings.",EN-R1-SSJKF,,,
f80539e18a,en,train,quantity,There are seven large black mice and four old red rabbits.,There are seven old red rabbits and four large black mice.,EN-R1-SSJKF,,,
d1a57dddd8,en,dev_b,quantity,Someone says that there are eight small blue lions and three young blue bears.,Someone says that there are eight young blue bears and three small blue lions.,EN-R1-SSJKF,,,
4120c2fc4e,en,test,quantity,"If there are three old black mice and four young yellow dogs, a bell rings.","If there are three young yellow dogs and four old black mice, a bell rings.",EN-R1-SSJKF,,,
ccc8192f76,en,dev_b,quantity,Someone says that there are five small blue cats and eight large red bears.,Someone says that there are five large red bears and eight small blue cats.,EN-R1-SSJKF,,,
bb3a62e361,en,dev_a,space,Is it true that the small green mouse is below the large white cat and the young blue duck is above the small white bear?,Is it true that the large white cat is above the small green mouse and the small white bear is below the young blue duck?,EN-R1-SSJKF,,,
050c91e79c,en,test,quantity,"If there are seven small green bears and eight small red dogs, a bell rings.","If there are eight small red dogs and seven small green bears, a bell rings.",EN-R1-SSJKF,,,
a8fb29f935,en,train,negation,The small red cat does not follow the young white bear and the young white bear follows the small red cat.,The young white bear is followed by the small red cat and the small red cat is not followed by the young white bear.,EN-R1-SSJKF,,,
324a95222c,en,dev_b,roles,Someone says that the large black mouse sees the small black bear and the small black bear greets the large black mouse.,Someone says that the small black bear is greeted by the large black mouse and the large black mouse is seen by the small black bear.,EN-R1-SSJKF,,,
6602239e58,en,train,space,The small black horse is below the small yellow fox and the old black fox is above the small green mouse.,The small yellow fox is below the small black horse and the small green mouse is above the old black fox.,EN-R1-SSJKF,,,
7e16b729c4,en,test,negation,"If the old blue horse greets the large green duck and the large green duck does not greet the old blue horse, a bell rings.","If the large green duck is greeted by the old blue horse and the old blue horse is not greeted by the large green duck, a bell rings.",EN-R1-SSJKF,,,
1fdaa00271,en,test,roles,"If the small yellow bear follows the old white rabbit and the old white rabbit sees the small yellow bear, a bell rings.","If the old white rabbit is followed by the small yellow bear and the small yellow bear is seen by the old white rabbit, a bell rings.",EN-R1-SSJKF,,,
0bfe28105f,en,train,quantity,There are seven small green lions and six young black lions.,There are six young black lions and seven small green lions.,EN-R1-SSJKF,,,
f30b9325e4,en,test,negation,"If the young white cat does not greet the large blue mouse and the large blue mouse greets the young white cat, a bell rings.","If the large blue mouse is not greeted by the young white cat and the young white cat is greeted by the large blue mouse, a bell rings.",EN-R1-SSJKF,,,
92414412ea,en,dev_b,roles,Someone says that the old blue rabbit sees the small red horse and the small red horse follows the old blue rabbit.,Someone says that the small red horse is followed by the old blue rabbit and the old blue rabbit is seen by the small red horse.,EN-R1-SSJKF,,,
f9bd443950,en,train,negation,The large red hen does not follow the young blue cow and the young blue cow follows the large red hen.,The young blue cow is not followed by the large red hen and the large red hen is followed by the young blue cow.,EN-R1-SSJKF,,,
bca79ab04f,en,dev_a,negation,Is it true that the old blue cow sees the young white cow and the young white cow does not see the old blue cow?,Is it true that the young white cow is not seen by the old blue cow and the old blue cow is seen by the young white cow?,EN-R1-SSJKF,,,
1f170285b0,en,test,quantity,"If there are two small black bears and four old white foxes, a bell rings.","If there are two old white foxes and four small black bears, a bell rings.",EN-R1-SSJKF,,,
b8309537cb,en,train,roles,The small yellow horse sees the young green hen and the young green hen greets the small yellow horse.,The young green hen is seen by the small yellow horse and the small yellow horse is greeted by the young green hen.,EN-R1-SSJKF,,,
a7edd74541,en,dev_a,quantity,Is it true that there are four large white mice and six young white bears?,Is it true that there are six young white bears and four large white mice?,EN-R1-SSJKF,,,
686623ce0c,en,dev_a,roles,Is it true that the large blue horse sees the old green duck and the old green duck follows the large blue horse?,Is it true that the old green duck is followed by the large blue horse and the large blue horse is seen by the old green duck?,EN-R1-SSJKF,,,
032b8ed4a1,en,dev_a,space,Is it true that the old green dog is above the small yellow mouse and the young black duck is below the young blue sheep?,Is it true that the small yellow mouse is above the old green dog and the young blue sheep is below the young black duck?,EN-R1-SSJKF,,,
8168f2e58f,en,dev_a,negation,Is it true that the small white rabbit sees the small green dog and the small green dog does not see the small white rabbit?,Is it true that the small green dog is seen by the small white rabbit and the small white rabbit is not seen by the small green dog?,EN-R1-SSJKF,,,
5b595d6a0e,en,dev_a,space,Is it true that the large green fox is in front of the small white bear and the large black rabbit is behind the small white sheep?,Is it true that the small white bear is behind the large green fox and the small white sheep is in front of the large black rabbit?,EN-R1-SSJKF,,,
53da65fb8c,en,dev_b,space,Someone says that the young blue dog is in front of the young yellow cat and the old yellow sheep is behind the small red duck.,Someone says that the young yellow cat is in front of the young blue dog and the small red duck is behind the old yellow sheep.,EN-R1-SSJKF,,,
d78f993b89,en,train,quantity,There are seven small blue lions and eight young yellow horses.,There are eight young yellow horses and seven small blue lions.,EN-R1-SSJKF,,,
be08cec326,en,dev_a,negation,Is it true that the large yellow rabbit does not follow the old green rabbit and the old green rabbit follows the large yellow rabbit?,Is it true that the old green rabbit is followed by the large yellow rabbit and the large yellow rabbit is not followed by the old green rabbit?,EN-R1-SSJKF,,,
1ed4703124,en,test,quantity,"If there are two young blue hens and five small black foxes, a bell rings.","If there are five small black foxes and two young blue hens, a bell rings.",EN-R1-SSJKF,,,
48ae63d8a5,en,dev_b,negation,Someone says that the old blue dog does not follow the young yellow sheep and the young yellow sheep follows the old blue dog.,Someone says that the young yellow sheep is followed by the old blue dog and the old blue dog is not followed by the young yellow sheep.,EN-R1-SSJKF,,,
86be85e66f,en,dev_a,quantity,Is it true that there are two small yellow dogs and seven young white cats?,Is it true that there are seven young white cats and two small yellow dogs?,EN-R1-SSJKF,,,
e67fbf66b0,en,dev_b,quantity,Someone says that there are four old white rabbits and eight large red rabbits.,Someone says that there are eight large red rabbits and four old white rabbits.,EN-R1-SSJKF,,,
4ecddb4e8b,en,dev_b,space,Someone says that the old white sheep is behind the small white bear and the small black bear is in front of the small black hen.,Someone says that the small white bear is in front of the old white sheep and the small black hen is behind the small black bear.,EN-R1-SSJKF,,,
8597b374c5,en,test,space,"If the small blue hen is below the old white dog and the old black cow is above the young yellow bear, a bell rings.","If the old white dog is below the small blue hen and the young yellow bear is above the old black cow, a bell rings.",EN-R1-SSJKF,,,
32758beaba,en,dev_b,roles,Someone says that the small green mouse follows the old black duck and the old black duck greets the small green mouse.,Someone says that the old black duck is followed by the small green mouse and the small green mouse is greeted by the old black duck.,EN-R1-SSJKF,,,
3635cc96d3,en,test,quantity,"If there are six young blue mice and two young red dogs, a bell rings.","If there are two young red dogs and six young blue mice, a bell rings.",EN-R1-SSJKF,,,
9a6b5627f1,en,train,negation,The large blue dog does not see the old white hen and the old white hen sees the large blue dog.,The old white hen is not seen by the large blue dog and the large blue dog is seen by the old white hen.,EN-R1-SSJKF,,,
fe11a3bf5a,en,test,negation,"If the old blue hen sees the young black dog and the young black dog does not see the old blue hen, a bell rings.","If the young black dog is not seen by the old blue hen and the old blue hen is seen by the young black dog, a bell rings.",EN-R1-SSJKF,,,
2856a26635,en,dev_a,quantity,Is it true that there are three young black hens and five young green bears?,Is it true that there are three young green bears and five young black hens?,EN-R1-SSJKF,,,
cc0ab035dd,en,test,roles,"If the large black rabbit follows the large yellow horse and the large yellow horse sees the large black rabbit, a bell rings.","If the large yellow horse is seen by the large black rabbit and the large black rabbit is followed by the large yellow horse, a bell rings.",EN-R1-SSJKF,,,
e8de51f315,en,train,quantity,There are two young red hens and eight large green ducks.,There are two large green ducks and eight young red hens.,EN-R1-SSJKF,,,
f2b62beea2,en,test,roles,"If the old black hen greets the young blue duck and the young blue duck follows the old black hen, a bell rings.","If the young blue duck is greeted by the old black hen and the old black hen is followed by the young blue duck, a bell rings.",EN-R1-SSJKF,,,
72c6286af8,en,test,roles,"If the small blue lion greets the large white hen and the large white hen sees the small blue lion, a bell rings.","If the large white hen is greeted by the small blue lion and the small blue lion is seen by the large white hen, a bell rings.",EN-R1-SSJKF,,,
425bbf44e2,en,train,roles,The young red lion greets the young black hen and the young black hen sees the young red lion.,The young black hen is seen by the young red lion and the young red lion is greeted by the young black hen.,EN-R1-SSJKF,,,
62c5c8c823,en,test,roles,"If the young red cat greets the old green hen and the old green hen sees the young red cat, a bell rings.","If the old green hen is greeted by the young red cat and the young red cat is seen by the old green hen, a bell rings.",EN-R1-SSJKF,,,
d1ab24521d,en,dev_b,quantity,Someone says that there are two large white bears and three old black ducks.,Someone says that there are three old black ducks and two large white bears.,EN-R1-SSJKF,,,
36e9559e65,en,test,quantity,"If there are two small blue foxes and five large blue ducks, a bell rings.","If there are two large blue ducks and five small blue foxes, a bell rings.",EN-R1-SSJKF,,,
303ceee519,en,dev_a,negation,Is it true that the small black horse greets the large red mouse and the large red mouse does not greet the small black horse?,Is it true that the large red mouse is greeted by the small black horse and the small black horse is not greeted by the large red mouse?,EN-R1-SSJKF,,,
1f3133580f,en,dev_b,negation,Someone says that the small green cat does not see the young black hen and the young black hen sees the small green cat.,Someone says that the young black hen is seen by the small green cat and the small green cat is not seen by the young black hen.,EN-R1-SSJKF,,,
6bb390c9e5,en,test,negation,"If the old yellow lion follows the young blue fox and the young blue fox does not follow the old yellow lion, a bell rings.","If the young blue fox is not followed by the old yellow lion and the old yellow lion is followed by the young blue fox, a bell rings.",EN-R1-SSJKF,,,
5a9dcbb66b,en,train,space,The young blue cow is in front of the small yellow bear and the young yellow mouse is behind the young yellow cow.,The small yellow bear is in front of the young blue cow and the young yellow cow is behind the young yellow mouse.,EN-R1-SSJKF,,,
b39e495a34,en,test,negation,"If the old yellow fox greets the large yellow horse and the large yellow horse does not greet the old yellow fox, a bell rings.","If the large yellow horse is not greeted by the old yellow fox and the old yellow fox is greeted by the large yellow horse, a bell rings.",EN-R1-SSJKF,,,
2a18b6c97c,en,train,space,The small black cow is to the left of the young black lion and the old yellow fox is to the right of the small red horse.,The young black lion is to the left of the small black cow and the small red horse is to the right of the old yellow fox.,EN-R1-SSJKF,,,
206e6f9165,en,train,negation,The large red hen does not greet the small green hen and the small green hen greets the large red hen.,The small green hen is greeted by the large red hen and the large red hen is not greeted by the small green hen.,EN-R1-SSJKF,,,
4c97227791,en,train,space,The old blue horse is below the large yellow cow and the small black bear is above the small blue cow.,The large yellow cow is above the old blue horse and the small blue cow is below the small black bear.,EN-R1-SSJKF,,,
38240fa737,en,test,roles,"If the young black hen greets the old green rabbit and the old green rabbit follows the young black hen, a bell rings.","If the old green rabbit is followed by the young black hen and the young black hen is greeted by the old green rabbit, a bell rings.",EN-R1-SSJKF,,,
fc6446c76e,en,dev_b,quantity,Someone says that there are five old white cats and two old white sheep.,Someone says that there are five old white sheep and two old white cats.,EN-R1-SSJKF,,,
2628ee5f76,en,dev_b,space,Someone says that the young white duck is behind the old black fox and the old red duck is in front of the small green cat.,Someone says that the old black fox is in front of the young white duck and the small green cat is behind the old red duck.,EN-R1-SSJKF,,,
3fe7b2e33d,en,dev_b,space,Someone says that the old blue duck is to the right of the small white mouse and the small blue rabbit is to the left of the large yellow cow.,Someone says that the small white mouse is to the left of the old blue duck and the large yellow cow is to the right of the small blue rabbit.,EN-R1-SSJKF,,,
