review_id,language,split,task,sentence_a,sentence_b,reviewer,judged_label,fluent,comment
6b29be7bbf,de,train,space,Das alte schwarze Kaninchen ist vor dem jungen gelben Löwen und das große weiße Pferd ist hinter dem alten roten Huhn.,Der junge gelbe Löwe ist hinter dem alten schwarzen Kaninchen und das alte rote Huhn ist vor dem großen weißen Pferd.,DE-R2-WKGG7,,,
9f59207fc6,de,dev_a,quantity,"Stimmt es, dass es vier große weiße Hunde und acht alte schwarze Pferde gibt?","Stimmt es, dass es acht alte schwarze Pferde und vier große weiße Hunde gibt?",DE-R2-WKGG7,,,
232f9c63f4,de,test,roles,"Wenn das junge gelbe Schaf die kleine rote Kuh sieht und die kleine rote Kuh das junge gelbe Schaf grüßt, klingelt eine Glocke.","Wenn die kleine rote Kuh von dem jungen gelben Schaf gesehen wird und das junge gelbe Schaf von der kleinen roten Kuh gegrüßt wird, klingelt eine Glocke.",DE-R2-WKGG7,,,
a2acea4eab,de,dev_b,roles,"Jemand sagt, dass der große schwarze Hund das alte grüne Schaf sieht und das alte grüne Schaf den großen schwarzen Hund verfolgt.","Jemand sagt, dass das alte grüne Schaf von dem großen schwarzen Hund gesehen wird und der große schwarze Hund von dem alten grünen Schaf verfolgt wird.",DE-R2-WKGG7,,,
2094021625,de,dev_a,space,"Stimmt es, dass das alte schwarze Huhn unterhalb von dem alten schwarzen Pferd ist und der junge grüne Fuchs oberhalb von dem großen blauen Schaf ist?","Stimmt es, dass das alte schwarze Pferd unterhalb von dem alten schwarzen Huhn ist und das große blaue Schaf oberhalb von dem jungen grünen Fuchs ist?",DE-R2-WKGG7,,,
278ac8b2b4,de,train,negation,Der alte rote Hund grüßt den jungen weißen Hund nicht und der junge weiße Hund grüßt den alten roten Hund.,Der junge weiße Hund wird nicht von dem alten roten Hund gegrüßt und der alte rote Hund wird von dem jungen weißen Hund gegrüßt.,DE-R2-WKGG7,,,
606337ed60,de,train,space,Die große weiße Katze ist oberhalb von der großen blauen Maus und das große weiße Huhn ist unterhalb von der alten weißen Maus.,Die große blaue Maus ist unterhalb von der großen weißen Katze und die alte weiße Maus ist oberhalb von dem großen weißen Huhn.,DE-R2-WKGG7,,,
c55130c1e5,de,dev_a,quantity,"Stimmt es, dass es sechs große rote Pferde und drei alte grüne Bären gibt?","Stimmt es, dass es sechs alte grüne Bären und drei große rote Pferde gibt?",DE-R2-WKGG7,,,
b790815640,de,dev_b,roles,"Jemand sagt, dass die junge weiße Ente den großen weißen Fuchs sieht und der große weiße Fuchs die junge weiße Ente verfolgt.","Jemand sagt, dass der große weiße Fuchs von der jungen weißen Ente verfolgt wird und die junge weiße Ente von dem großen weißen Fuchs gesehen wird.",DE-R2-WKGG7,,,
38f473880e,de,dev_b,quantity,"Jemand sagt, dass es drei kleine weiße Pferde und vier kleine weiße Enten gibt.","Jemand sagt, dass es vier kleine weiße Enten und drei kleine weiße Pferde gibt.",DE-R2-WKGG7,,,
5cf2c12de0,de,dev_b,space,"Jemand sagt, dass die alte blaue Ente links von dem jungen grünen Fuchs ist und die kleine weiße Maus rechts von dem kleinen grünen Fuchs ist.","Jemand sagt, dass der junge grüne Fuchs links von der alten blauen Ente ist und der kleine grüne Fuchs rechts von der kleinen weißen Maus ist.",DE-R2-WKGG7,,,
1ca1b08b65,de,train,roles,Das große grüne Huhn verfolgt das junge weiße Schaf und das junge weiße Schaf sieht das große grüne Huhn.,Das junge weiße Schaf wird von dem großen grünen Huhn gesehen und das große grüne Huhn wird von dem jungen weißen Schaf verfolgt.,DE-R2-WKGG7,,,
b0698e8c5a,de,dev_b,space,"Jemand sagt, dass der große grüne Bär unterhalb von dem großen blauen Bären ist und das kleine schwarze Schaf oberhalb von dem jungen blauen Huhn ist.","Jemand sagt, dass der große blaue Bär unterhalb von dem großen grünen Bären ist und das junge blaue Huhn oberhalb von dem kleinen schwarzen Schaf ist.",DE-R2-WKGG7,,,
fb82b2b694,de,train,quantity,Es gibt vier kleine weiße Füchse und sieben junge grüne Katzen.,Es gibt vier junge grüne Katzen und sieben kleine weiße Füchse.,DE-R2-WKGG7,,,
19384fd3bd,de,dev_a,negation,"Stimmt es, dass das kleine schwarze Schaf den großen roten Löwen grüßt und der große rote Löwe das kleine schwarze Schaf nicht grüßt?","Stimmt es, dass der große rote Löwe nicht von dem kleinen schwarzen Schaf gegrüßt wird und das kleine schwarze Schaf von dem großen roten Löwen gegrüßt wird?",DE-R2-WKGG7,,,
cc739755c3,de,dev_a,negation,"Stimmt es, dass der große rote Hund den alten schwarzen Bären nicht grüßt und der alte schwarze Bär den großen roten Hund grüßt?","Stimmt es, dass der alte schwarze Bär nicht von dem großen roten Hund gegrüßt wird und der große rote Hund von dem alten schwarzen Bären gegrüßt wird?",DE-R2-WKGG7,,,
0586b0219b,de,dev_b,space,"Jemand sagt, dass der kleine gelbe Löwe rechts von dem kleinen grünen Bären ist und der kleine blaue Bär links von der alten roten Kuh ist.","Jemand sagt, dass der kleine grüne Bär links von dem kleinen gelben Löwen ist und die alte rote Kuh rechts von dem kleinen blauen Bären ist.",DE-R2-WKGG7,,,
c61bc550a0,de,dev_b,quantity,"Jemand sagt, dass es sechs alte blaue Schafe und drei große weiße Hühner gibt.","Jemand sagt, dass es sechs große weiße Hühner und drei alte blaue Schafe gibt.",DE-R2-WKGG7,,,
2a8d94ec43,de,train,roles,Der große blaue Fuchs grüßt den jungen roten Fuchs und der junge rote Fuchs sieht den großen blauen Fuchs.,Der junge rote Fuchs wird von dem großen blauen Fuchs gesehen und der große blaue Fuchs wird von dem jungen roten Fuchs gegrüßt.,DE-R2-WKGG7,,,
5fc693cf54,de,dev_a,roles,"Stimmt es, dass die kleine schwarze Maus die kleine weiße Katze sieht und die kleine weiße Katze die kleine schwarze Maus verfolgt?","Stimmt es, dass die kleine weiße Katze von der kleinen schwarzen Maus gesehen wird und die kleine schwarze Maus von der kleinen weißen Katze verfolgt wird?",DE-R2-WKGG7,,,
9e2b35efb2,de,train,roles,Das kleine blaue Pferd verfolgt die alte gelbe Katze und die alte gelbe Katze sieht das kleine blaue Pferd.,Die alte gelbe Katze wird von dem kleinen blauen Pferd gesehen und das kleine blaue Pferd wird von der alten gelben Katze verfolgt.,DE-R2-WKGG7,,,
fdef7644fb,de,dev_a,quantity,"Stimmt es, dass es sechs alte rote Bären und fünf alte schwarze Bären gibt?","Stimmt es, dass es fünf alte schwarze Bären und sechs alte rote Bären gibt?",DE-R2-WKGG7,,,
6e20a123e3,de,train,space,Das junge grüne Pferd ist unterhalb von dem alten blauen Kaninchen und die große weiße Katze ist oberhalb von dem kleinen blauen Hund.,Das alte blaue Kaninchen ist unterhalb von dem jungen grünen Pferd und der kleine blaue Hund ist oberhalb von der großen weißen Katze.,DE-R2-WKGG7,,,
8fc7e28b3e,de,dev_b,quantity,"Jemand sagt, dass es vier große schwarze Füchse und sechs kleine grüne Kühe gibt.","Jemand sagt, dass es sechs kleine grüne Kühe und vier große schwarze Füchse gibt.",DE-R2-WKGG7,,,
b18ca2fe86,de,dev_a,roles,"Stimmt es, dass das alte blaue Pferd den kleinen gelben Fuchs verfolgt und der kleine gelbe Fuchs das alte blaue Pferd sieht?","Stimmt es, dass der kleine gelbe Fuchs von dem alten blauen Pferd verfolgt wird und das alte blaue Pferd von dem kleinen gelben Fuchs gesehen wird?",DE-R2-WKGG7,,,
04d7f472df,de,dev_a,negation,"Stimmt es, dass das kleine schwarze Pferd den kleinen grünen Löwen grüßt und der kleine grüne Löwe das kleine schwarze Pferd nicht grüßt?","Stimmt es, dass der kleine grüne Löwe von dem kleinen schwarzen Pferd gegrüßt wird und das kleine schwarze Pferd nicht von dem kleinen grünen Löwen gegrüßt wird?",DE-R2-WKGG7,,,
11497ed235,de,test,space,"Wenn das alte blaue Schaf links von dem kleinen grünen Hund ist und die große schwarze Kuh rechts von dem kleinen weißen Fuchs ist, klingelt eine Glocke.","Wenn der kleine grüne Hund rechts von dem alten blauen Schaf ist und der kleine weiße Fuchs links von der großen schwarzen Kuh ist, klingelt eine Glocke.",DE-R2-WKGG7,,,
2e4e7b5ddd,de,dev_a,space,"Stimmt es, dass die kleine gelbe Ente oberhalb von dem alten schwarzen Kaninchen ist und die junge gelbe Ente unterhalb von dem großen schwarzen Bären ist?","Stimmt es, dass das alte schwarze Kaninchen unterhalb von der kleinen gelben Ente ist und der große schwarze Bär oberhalb von der jungen gelben Ente ist?",DE-R2-WKGG7,,,
602338680c,de,train,roles,Der alte gelbe Hund sieht die kleine schwarze Kuh und die kleine schwarze Kuh grüßt den alten gelben Hund.,Die kleine schwarze Kuh wird von dem alten gelben Hund gegrüßt und der alte gelbe Hund wird von der kleinen schwarzen Kuh gesehen.,DE-R2-WKGG7,,,
2e00afd849,de,test,quantity,"Wenn es drei kleine gelbe Kaninchen und fünf kleine blaue Pferde gibt, klingelt eine Glocke.","Wenn es fünf kleine blaue Pferde und drei kleine gelbe Kaninchen gibt, klingelt eine Glocke.",DE-R2-WKGG7,,,
2e53bc7172,de,test,space,"Wenn der große blaue Hund oberhalb von dem großen schwarzen Kaninchen ist und die große gelbe Maus unterhalb von dem großen grünen Kaninchen ist, klingelt eine Glocke.","Wenn das große schwarze Kaninchen unterhalb von dem großen blauen Hund ist und das große grüne Kaninchen oberhalb von der großen gelben Maus ist, klingelt eine Glocke.",DE-R2-WKGG7,,,
cc50dc042f,de,dev_b,quantity,"Jemand sagt, dass es fünf junge grüne Hunde und vier alte grüne Kühe gibt.","Jemand sagt, dass es fünf alte grüne Kühe und vier junge grüne Hunde gibt.",DE-R2-WKGG7,,,
d88fb8185c,de,dev_b,quantity,"Jemand sagt, dass es sechs alte blaue Löwen und vier große gelbe Katzen gibt.","Jemand sagt, dass es sechs große gelbe Katzen und vier alte blaue Löwen gibt.",DE-R2-WKGG7,,,
6124a09c1f,de,dev_a,negation,"Stimmt es, dass die junge blaue Ente die junge rote Maus nicht verfolgt und die junge rote Maus die junge blaue Ente verfolgt?","Stimmt es, dass die junge rote Maus von der jungen blauen Ente verfolgt wird und die junge blaue Ente nicht von der jungen roten Maus verfolgt wird?",DE-R2-WKGG7,,,
5c846ad34b,de,test,quantity,"Wenn es acht kleine rote Hunde und sechs kleine grüne Katzen gibt, klingelt eine Glocke.","Wenn es sechs kleine grüne Katzen und acht kleine rote Hunde gibt, klingelt eine Glocke.",DE-R2-WKGG7,,,
4b69ad181f,de,train,space,Das alte rote Kaninchen ist unterhalb von der jungen schwarzen Maus und die kleine schwarze Katze ist oberhalb von dem jungen schwarzen Huhn.,Die junge schwarze Maus ist oberhalb von dem alten roten Kaninchen und das junge schwarze Huhn ist unterhalb von der kleinen schwarzen Katze.,DE-R2-WKGG7,,,
6b74026f93,de,dev_b,space,"Jemand sagt, dass das kleine gelbe Kaninchen vor dem großen grünen Pferd ist und das alte grüne Pferd hinter dem kleinen schwarzen Huhn ist.","Jemand sagt, dass das große grüne Pferd vor dem kleinen gelben Kaninchen ist und das kleine schwarze Huhn hinter dem alten grünen Pferd ist.",DE-R2-WKGG7,,,
397e229871,de,train,roles,Das alte rote Huhn grüßt die kleine weiße Maus und die kleine weiße Maus sieht das alte rote Huhn.,Die kleine weiße Maus wird von dem alten roten Huhn gesehen und das alte rote Huhn wird von der kleinen weißen Maus gegrüßt.,DE-R2-WKGG7,,,
3286143d8c,de,train,roles,Der kleine blaue Hund sieht die junge blaue Kuh und die junge blaue Kuh grüßt den kleinen blauen Hund.,Die junge blaue Kuh wird von dem kleinen blauen Hund gesehen und der kleine blaue Hund wird von der jungen blauen Kuh gegrüßt.,DE-R2-WKGG7,,,
feade50f91,de,dev_b,roles,"Jemand sagt, dass die kleine gelbe Kuh die kleine grüne Katze sieht und die kleine grüne Katze die kleine gelbe Kuh verfolgt.","Jemand sagt, dass die kleine grüne Katze von der kleinen gelben Kuh gesehen wird und die kleine gelbe Kuh von der kleinen grünen Katze verfolgt wird.",DE-R2-WKGG7,,,
3e120406a5,de,dev_b,space,"Jemand sagt, dass der junge rote Bär links von der großen schwarzen Maus ist und der große weiße Bär rechts von dem großen gelben Pferd ist.","Jemand sagt, dass die große schwarze Maus rechts von dem jungen roten Bären ist und das große gelbe Pferd links von dem großen weißen Bären ist.",DE-R2-WKGG7,,,
ab19d24a29,de,train,quantity,Es gibt vier junge rote Pferde und drei große gelbe Schafe.,Es gibt drei große gelbe Schafe und vier junge rote Pferde.,DE-R2-WKGG7,,,
fd59c1ac14,de,dev_b,negation,"Jemand sagt, dass die große schwarze Kuh die große rote Katze nicht sieht und die große rote Katze die große schwarze Kuh sieht.","Jemand sagt, dass die große rote Katze von der großen schwarzen Kuh gesehen wird und die große schwarze Kuh nicht von der großen roten Katze gesehen wird.",DE-R2-WKGG7,,,
42d6a2cc71,de,dev_b,quantity,"Jemand sagt, dass es acht junge rote Kaninchen und zwei kleine grüne Löwen gibt.","Jemand sagt, dass es zwei kleine grüne Löwen und acht junge rote Kaninchen gibt.",DE-R2-WKGG7,,,
9db0a0515b,de,dev_a,roles,"Stimmt es, dass der alte gelbe Bär den alten grünen Hund sieht und der alte grüne Hund den alten gelben Bären grüßt?","Stimmt es, dass der alte grüne Hund von dem alten gelben Bären gesehen wird und der alte gelbe Bär von dem alten grünen Hund gegrüßt wird?",DE-R2-WKGG7,,,
24b410eae2,de,train,negation,Das alte schwarze Schaf verfolgt die junge schwarze Maus und die junge schwarze Maus verfolgt das alte schwarze Schaf nicht.,Die junge schwarze Maus wird nicht von dem alten schwarzen Schaf verfolgt und das alte schwarze Schaf wird von der jungen schwarzen Maus verfolgt.,DE-R2-WKGG7,,,
ddfce00c5f,de,dev_a,negation,"Stimmt es, dass die alte grüne Kuh die kleine schwarze Kuh grüßt und die kleine schwarze Kuh die alte grüne Kuh nicht grüßt?","Stimmt es, dass die kleine schwarze Kuh von der alten grünen Kuh gegrüßt wird und die alte grüne Kuh nicht von der kleinen schwarzen Kuh gegrüßt wird?",DE-R2-WKGG7,,,
9856fb0a67,de,dev_b,space,"Jemand sagt, dass der große schwarze Löwe vor dem jungen blauen Fuchs ist und das kleine blaue Schaf hinter dem kleinen blauen Huhn ist.","Jemand sagt, dass der junge blaue Fuchs hinter dem großen schwarzen Löwen ist und das kleine blaue Huhn vor dem kleinen blauen Schaf ist.",DE-R2-WKGG7,,,
1bfeeec9c5,de,dev_b,space,"Jemand sagt, dass der junge weiße Fuchs links von dem alten grünen Fuchs ist und die große grüne Katze rechts von dem jungen roten Bären ist.","Jemand sagt, dass der alte grüne Fuchs links von dem jungen weißen Fuchs ist und der junge rote Bär rechts von der großen grünen Katze ist.",DE-R2-WKGG7,,,
438b677a33,de,dev_a,negation,"Stimmt es, dass der alte rote Hund das große rote Kaninchen verfolgt und das große rote Kaninchen den alten roten Hund nicht verfolgt?","Stimmt es, dass das große rote Kaninchen nicht von dem alten roten Hund verfolgt wird und der alte rote Hund von dem großen roten Kaninchen verfolgt wird?",DE-R2-WKGG7,,,
851ec7d2a4,de,dev_a,space,"Stimmt es, dass der alte gelbe Löwe hinter der großen schwarzen Kuh ist und der junge gelbe Fuchs vor dem großen roten Huhn ist?","Stimmt es, dass die große schwarze Kuh vor dem alten gelben Löwen ist und das große rote Huhn hinter dem jungen gelben Fuchs ist?",DE-R2-WKGG7,,,
f384415f69,de,test,roles,"Wenn der junge weiße Fuchs das kleine weiße Huhn grüßt und das kleine weiße Huhn den jungen weißen Fuchs sieht, klingelt eine Glocke.","Wenn das kleine weiße Huhn von dem jungen weißen Fuchs gesehen wird und der junge weiße Fuchs von dem kleinen weißen Huhn gegrüßt wird, klingelt eine Glocke.",DE-R2-WKGG7,,,
412731711e,de,test,space,"Wenn das große weiße Kaninchen rechts von dem großen grünen Löwen ist und der große grüne Fuchs links von der alten roten Ente ist, klingelt eine Glocke.","Wenn der große grüne Löwe rechts von dem großen weißen Kaninchen ist und die alte rote Ente links von dem großen grünen Fuchs ist, klingelt eine Glocke.",DE-R2-WKGG7,,,
0d6ed0ce4e,de,train,roles,Das große grüne Huhn sieht den kleinen gelben Bären und der kleine gelbe Bär verfolgt das große grüne Huhn.,Der kleine gelbe Bär wird von dem großen grünen Huhn gesehen und das große grüne Huhn wird von dem kleinen gelben Bären verfolgt.,DE-R2-WKGG7,,,
1c6a9410de,de,dev_b,negation,"Jemand sagt, dass die große blaue Maus die alte weiße Kuh grüßt und die alte weiße Kuh die große blaue Maus nicht grüßt.","Jemand sagt, dass die alte weiße Kuh nicht von der großen blauen Maus gegrüßt wird und die große blaue Maus von der alten weißen Kuh gegrüßt wird.",DE-R2-WKGG7,,,
e8e342858c,de,train,negation,Der alte blaue Hund grüßt das große schwarze Schaf und das große schwarze Schaf grüßt den alten blauen Hund nicht.,Das große schwarze Schaf wird nicht von dem alten blauen Hund gegrüßt und der alte blaue Hund wird von dem großen schwarzen Schaf gegrüßt.,DE-R2-WKGG7,,,
f1dc2d13c3,de,dev_b,roles,"Jemand sagt, dass der große rote Löwe die alte grüne Katze verfolgt und die alte grüne Katze den großen roten Löwen grüßt.","Jemand sagt, dass die alte grüne Katze von dem großen roten Löwen gegrüßt wird und der große rote Löwe von der alten grünen Katze verfolgt wird.",DE-R2-WKGG7,,,
45eb9e2313,de,train,quantity,Es gibt sechs junge weiße Hühner und acht große weiße Füchse.,Es gibt acht große weiße Füchse und sechs junge weiße Hühner.,DE-R2-WKGG7,,,
208dadf785,de,train,roles,Die kleine gelbe Maus sieht das große rote Schaf und das große rote Schaf verfolgt die kleine gelbe Maus.,Das große rote Schaf wird von der kleinen gelben Maus verfolgt und die kleine gelbe Maus wird von dem großen roten Schaf gesehen.,DE-R2-WKGG7,,,
66a4555f39,de,dev_b,space,"Jemand sagt, dass das alte gelbe Kaninchen links von dem alten roten Bären ist und das junge rote Kaninchen rechts von dem jungen roten Fuchs ist.","Jemand sagt, dass der alte rote Bär rechts von dem alten gelben Kaninchen ist und der junge rote Fuchs links von dem jungen roten Kaninchen ist.",DE-R2-WKGG7,,,
2c36b8b6f2,de,train,space,Die große blaue Kuh ist links von der jungen blauen Kuh und das junge blaue Huhn ist rechts von der jungen roten Katze.,Die junge blaue Kuh ist links von der großen blauen Kuh und die junge rote Katze ist rechts von dem jungen blauen Huhn.,DE-R2-WKGG7,,,
fe41e911a3,de,test,quantity,"Wenn es vier alte schwarze Bären und fünf große schwarze Kühe gibt, klingelt eine Glocke.","Wenn es vier große schwarze Kühe und fünf alte schwarze Bären gibt, klingelt eine Glocke.",DE-R2-WKGG7,,,
48d92757e5,de,test,roles,"Wenn das alte gelbe Schaf die große schwarze Kuh sieht und die große schwarze Kuh das alte gelbe Schaf grüßt, klingelt eine Glocke.","Wenn die große schwarze Kuh von dem alten gelben Schaf gegrüßt wird und das alte gelbe Schaf von der großen schwarzen Kuh gesehen wird, klingelt eine Glocke.",DE-R2-WKGG7,,,
e303533924,de,dev_b,negation,"Jemand sagt, dass das große grüne Schaf das kleine schwarze Huhn nicht sieht und das kleine schwarze Huhn das große grüne Schaf sieht.","Jemand sagt, dass das kleine schwarze Huhn von dem großen grünen Schaf gesehen wird und das große grüne Schaf nicht von dem kleinen schwarzen Huhn gesehen wird.",DE-R2-WKGG7,,,
f700605c6a,de,dev_a,space,"Stimmt es, dass die große schwarze Maus vor der jungen grünen Maus ist und die große weiße Katze hinter dem jungen roten Fuchs ist?","Stimmt es, dass die junge grüne Maus vor der großen schwarzen Maus ist und der junge rote Fuchs hinter der großen weißen Katze ist?",DE-R2-WKGG7,,,
90d64c8fdf,de,train,quantity,Es gibt zwei große blaue Pferde und sieben große gelbe Hühner.,Es gibt sieben große gelbe Hühner und zwei große blaue Pferde.,DE-R2-WKGG7,,,
ab5cf0293a,de,train,space,Der große weiße Hund ist links von der kleinen roten Maus und der alte schwarze Löwe ist rechts von dem alten gelben Pferd.,Die kleine rote Maus ist links von dem großen weißen Hund und das alte gelbe Pferd ist rechts von dem alten schwarzen Löwen.,DE-R2-WKGG7,,,
f74bcf2019,de,train,quantity,Es gibt sechs alte grüne Hunde und vier große gelbe Füchse.,Es gibt vier große gelbe Füchse und sechs alte grüne Hunde.,DE-R2-WKGG7,,,
0096b2b10d,de,test,quantity,"Wenn es fünf junge blaue Löwen und zwei junge weiße Schafe gibt, klingelt eine Glocke.","Wenn es zwei junge weiße Schafe und fünf junge blaue Löwen gibt, klingelt eine Glocke.",DE-R2-WKGG7,,,
5b51b5c0a7,de,dev_a,quantity,"Stimmt es, dass es sieben alte schwarze Enten und sechs junge rote Mäuse gibt?","Stimmt es, dass es sieben junge rote Mäuse und sechs alte schwarze Enten gibt?",DE-R2-WKGG7,,,
57c28a5846,de,test,negation,"Wenn die große grüne Kuh den alten roten Löwen nicht grüßt und der alte rote Löwe die große grüne Kuh grüßt, klingelt eine Glocke.","Wenn der alte rote Löwe von der großen grünen Kuh gegrüßt wird und die große grüne Kuh nicht von dem alten roten Löwen gegrüßt wird, klingelt eine Glocke.",DE-R2-WKGG7,,,
8238fb271b,de,dev_a,negation,"Stimmt es, dass der große weiße Hund das junge blaue Pferd grüßt und das junge blaue Pferd den großen weißen Hund nicht grüßt?","Stimmt es, dass das junge blaue Pferd von dem großen weißen Hund gegrüßt wird und der große weiße Hund nicht von dem jungen blauen Pferd gegrüßt wird?",DE-R2-WKGG7,,,
ba14897887,de,dev_a,negation,"Stimmt es, dass die junge schwarze Kuh die junge weiße Kuh verfolgt und die junge weiße Kuh die junge schwarze Kuh nicht verfolgt?","Stimmt es, dass die junge weiße Kuh nicht von der jungen schwarzen Kuh verfolgt wird und die junge schwarze Kuh von der jungen weißen Kuh verfolgt wird?",DE-R2-WKGG7,,,
e788089941,de,test,space,"Wenn die alte rote Ente hinter der großen grünen Kuh ist und die kleine grüne Katze vor der kleinen blauen Maus ist, klingelt eine Glocke.","Wenn die große grüne Kuh vor der alten roten Ente ist und die kleine blaue Maus hinter der kleinen grünen Katze ist, klingelt eine Glocke.",DE-R2-WKGG7,,,
54bdf6930d,de,dev_a,roles,"Stimmt es, dass das große schwarze Kaninchen die junge weiße Katze verfolgt und die junge weiße Katze das große schwarze Kaninchen sieht?","Stimmt es, dass die junge weiße Katze von dem großen schwarzen Kaninchen verfolgt wird und das große schwarze Kaninchen von der jungen weißen Katze gesehen wird?",DE-R2-WKGG7,,,
93a69a3cf4,de,dev_b,quantity,"Jemand sagt, dass es acht große blaue Schafe und sechs große gelbe Hühner gibt.","Jemand sagt, dass es acht große gelbe Hühner und sechs große blaue Schafe gibt.",DE-R2-WKGG7,,,
7a1ee76688,de,train,quantity,Es gibt drei kleine weiße Hunde und zwei alte weiße Katzen.,Es gibt drei alte weiße Katzen und zwei kleine weiße Hunde.,DE-R2-WKGG7,,,
8821f24165,de,train,roles,Der kleine grüne Fuchs grüßt den kleinen grünen Bären und der kleine grüne Bär verfolgt den kleinen grünen Fuchs.,Der kleine grüne Bär wird von dem kleinen grünen Fuchs gegrüßt und der kleine grüne Fuchs wird von dem kleinen grünen Bären verfolgt.,DE-R2-WKGG7,,,
0f6b48bb87,de,test,negation,"Wenn das große gelbe Schaf die junge blaue Ente grüßt und die junge blaue Ente das große gelbe Schaf nicht grüßt, klingelt eine Glocke.","Wenn die junge blaue Ente von dem großen gelben Schaf gegrüßt wird und das große gelbe Schaf nicht von der jungen blauen Ente gegrüßt wird, klingelt eine Glocke.",DE-R2-WKGG7,,,
47a38227dd,de,train,negation,Das alte grüne Schaf verfolgt den alten weißen Hund nicht und der alte weiße Hund verfolgt das alte grüne Schaf.,Der alte weiße Hund wird nicht von dem alten grünen Schaf verfolgt und das alte grüne Schaf wird von dem alten weißen Hund verfolgt.,DE-R2-WKGG7,,,
f8da6bc3d0,de,train,roles,Der kleine grüne Löwe verfolgt die große blaue Ente und die große blaue Ente grüßt den kleinen grünen Löwen.,Die große blaue Ente wird von dem kleinen grünen Löwen verfolgt und der kleine grüne Löwe wird von der großen blauen Ente gegrüßt.,DE-R2-WKGG7,,,
dc3118ced5,de,dev_b,quantity,"Jemand sagt, dass es zwei junge rote Enten und sieben große grüne Füchse gibt.","Jemand sagt, dass es zwei große grüne Füchse und sieben junge rote Enten gibt.",DE-R2-WKGG7,,,
45e1b6563c,de,dev_a,quantity,"Stimmt es, dass es sechs junge blaue Katzen und drei kleine schwarze Füchse gibt?","Stimmt es, dass es sechs kleine schwarze Füchse und drei junge blaue Katzen gibt?",DE-R2-WKGG7,,,
156633f51e,de,dev_a,roles,"Stimmt es, dass das kleine gelbe Kaninchen den alten gelben Hund sieht und der alte gelbe Hund das kleine gelbe Kaninchen verfolgt?","Stimmt es, dass der alte gelbe Hund von dem kleinen gelben Kaninchen verfolgt wird und das kleine gelbe Kaninchen von dem alten gelben Hund gesehen wird?",DE-R2-WKGG7,,,
